sports_category_descr,predicted_interaction,acid
CYCLING,2.8828173998641192e-09,8Z4MKIB03S40CEPW
SWIM,2.8229095701321083e-09,8Z4MKIB03S40CEPW
ORIGINALS,0.9999999963125484,96FKZWPD6W7N42Q1
HANDBALL,6.040606899536069e-05,96FKZWPD6W7N42Q1
BASKETBALL,6.279302918842444e-09,96FKZWPD6W7N42Q1
HIKING,5.698249110312082e-09,96FKZWPD6W7N42Q1
SWIM,1.3430390534149637e-09,96FKZWPD6W7N42Q1
FOOTBALL/SOCCER,0.9999999669522595,974CV7YLBXE4JB2G
HANDBALL,0.00018173536718360926,974CV7YLBXE4JB2G
HIKING,6.433882471626821e-09,974CV7YLBXE4JB2G
CYCLING,2.8828173998641192e-09,974CV7YLBXE4JB2G
SWIM,2.8229095701321083e-09,974CV7YLBXE4JB2G
RUNNING,0.9999999687644883,97KTCB8YCD8I18Q5
OLYMPIC SPORTS,0.00017663153211532035,97KTCB8YCD8I18Q5
HIKING,5.711352629832396e-09,97KTCB8YCD8I18Q5
BASKETBALL,2.373699306008664e-09,97KTCB8YCD8I18Q5
SWIM,1.0401679041198385e-09,97KTCB8YCD8I18Q5
ORIGINALS,0.9999999963125484,97OK7MMCUYZFJC2G
HANDBALL,6.040606899536069e-05,97OK7MMCUYZFJC2G
BASKETBALL,6.279302918842444e-09,97OK7MMCUYZFJC2G
HIKING,5.698249110312082e-09,97OK7MMCUYZFJC2G
SWIM,1.3430390534149637e-09,97OK7MMCUYZFJC2G
FOOTBALL/SOCCER,0.9999999669522595,9L8KU62G5M13JHWY
HANDBALL,0.00018173536718360926,9L8KU62G5M13JHWY
HIKING,6.433882471626821e-09,9L8KU62G5M13JHWY
CYCLING,2.8828173998641192e-09,9L8KU62G5M13JHWY
SWIM,2.8229095701321083e-09,9L8KU62G5M13JHWY
SWIM,0.999999760662496,9LZC6CALRNRWB4I8
YOGA,0.0004891073447269069,9LZC6CALRNRWB4I8
HIKING,7.512841406059776e-09,9LZC6CALRNRWB4I8
NOT SPORTS SPECIFIC,3.955567839143767e-09,9LZC6CALRNRWB4I8
BASKETBALL,2.851559774125995e-09,9LZC6CALRNRWB4I8
SKATEBOARDING,0.999999999991508,9WX4FHUOKV9T1IW9
TRACK AND FIELD,1.2779737861031224e-07,9WX4FHUOKV9T1IW9
HIKING,8.63034130870259e-10,9WX4FHUOKV9T1IW9
FOOTBALL/SOCCER,4.83424281688766e-10,9WX4FHUOKV9T1IW9
NOT SPORTS SPECIFIC,4.007922499581405e-10,9WX4FHUOKV9T1IW9
HIKING,0.9999976313286254,A0T259NVN6H9SMKE
CLIMB,0.0015390382977235623,A0T259NVN6H9SMKE
TRACK AND FIELD,1.9650598442998192e-07,A0T259NVN6H9SMKE
SPORT STYLE,4.676546611769038e-08,A0T259NVN6H9SMKE
OUTDOOR,2.4700080095008994e-08,A0T259NVN6H9SMKE
NOT SPORTS SPECIFIC,0.9999999768196282,A3X0WQWAOU1QBSNP
HANDBALL,0.000152069803464048,A3X0WQWAOU1QBSNP
HIKING,7.84522259971687e-09,A3X0WQWAOU1QBSNP
SWIM,3.955567839143767e-09,A3X0WQWAOU1QBSNP
BASKETBALL,3.301686901615685e-09,A3X0WQWAOU1QBSNP
ORIGINALS,0.9999999963125484,A8SGYLDQ3AKSAAFN
HANDBALL,6.040606899536069e-05,A8SGYLDQ3AKSAAFN
BASKETBALL,6.279302918842444e-09,A8SGYLDQ3AKSAAFN
HIKING,5.698249110312082e-09,A8SGYLDQ3AKSAAFN
SWIM,1.3430390534149637e-09,A8SGYLDQ3AKSAAFN
TRAINING,0.9999999621579262,AAOXG2AT0CZH2PD5
CLIMB,0.0001943689925569336,AAOXG2AT0CZH2PD5
SPORT STYLE,5.8709663395453355e-09,AAOXG2AT0CZH2PD5
OUTDOOR,3.08089909819533e-09,AAOXG2AT0CZH2PD5
SWIM,2.3415700195665643e-09,AAOXG2AT0CZH2PD5
NOT SPORTS SPECIFIC,0.9999999768196282,ALBGK2DX6KQ81K3G
HANDBALL,0.000152069803464048,ALBGK2DX6KQ81K3G
HIKING,7.84522259971687e-09,ALBGK2DX6KQ81K3G
SWIM,3.955567839143767e-09,ALBGK2DX6KQ81K3G
BASKETBALL,3.301686901615685e-09,ALBGK2DX6KQ81K3G
SWIM,0.999999760662496,ANMJET1DJ1V7YYP8
YOGA,0.0004891073447269069,ANMJET1DJ1V7YYP8
HIKING,7.512841406059776e-09,ANMJET1DJ1V7YYP8
NOT SPORTS SPECIFIC,3.955567839143767e-09,ANMJET1DJ1V7YYP8
BASKETBALL,2.851559774125995e-09,ANMJET1DJ1V7YYP8
FOOTBALL/SOCCER,0.9999999669522595,ANQIM2HK7QB4LAZT
HANDBALL,0.00018173536718360926,ANQIM2HK7QB4LAZT
HIKING,6.433882471626821e-09,ANQIM2HK7QB4LAZT
CYCLING,2.8828173998641192e-09,ANQIM2HK7QB4LAZT
SWIM,2.8229095701321083e-09,ANQIM2HK7QB4LAZT
ORIGINALS,0.9999999963125484,AVUW34BIUB1R32I8
HANDBALL,6.040606899536069e-05,AVUW34BIUB1R32I8
BASKETBALL,6.279302918842444e-09,AVUW34BIUB1R32I8
HIKING,5.698249110312082e-09,AVUW34BIUB1R32I8
SWIM,1.3430390534149637e-09,AVUW34BIUB1R32I8
ORIGINALS,0.9999999963125484,AY4II0K8HBTX5GYI
HANDBALL,6.040606899536069e-05,AY4II0K8HBTX5GYI
BASKETBALL,6.279302918842444e-09,AY4II0K8HBTX5GYI
HIKING,5.698249110312082e-09,AY4II0K8HBTX5GYI
SWIM,1.3430390534149637e-09,AY4II0K8HBTX5GYI
ORIGINALS,0.9999999963125484,BCZ8PIRR5ADJA3QK
HANDBALL,6.040606899536069e-05,BCZ8PIRR5ADJA3QK
BASKETBALL,6.279302918842444e-09,BCZ8PIRR5ADJA3QK
HIKING,5.698249110312082e-09,BCZ8PIRR5ADJA3QK
SWIM,1.3430390534149637e-09,BCZ8PIRR5ADJA3QK
SWIM,0.999999760662496,BDBVQYFVUJXHIAMJ
YOGA,0.0004891073447269069,BDBVQYFVUJXHIAMJ
HIKING,7.512841406059776e-09,BDBVQYFVUJXHIAMJ
NOT SPORTS SPECIFIC,3.955567839143767e-09,BDBVQYFVUJXHIAMJ
BASKETBALL,2.851559774125995e-09,BDBVQYFVUJXHIAMJ
NOT SPORTS SPECIFIC,0.9999999768196282,BO09S33AUQ03ZTQB
HANDBALL,0.000152069803464048,BO09S33AUQ03ZTQB
HIKING,7.84522259971687e-09,BO09S33AUQ03ZTQB
SWIM,3.955567839143767e-09,BO09S33AUQ03ZTQB
BASKETBALL,3.301686901615685e-09,BO09S33AUQ03ZTQB
ORIGINALS,0.9999999963125484,BP4G2KTRBZBEY63R
HANDBALL,6.040606899536069e-05,BP4G2KTRBZBEY63R
BASKETBALL,6.279302918842444e-09,BP4G2KTRBZBEY63R
HIKING,5.698249110312082e-09,BP4G2KTRBZBEY63R
SWIM,1.3430390534149637e-09,BP4G2KTRBZBEY63R
ORIGINALS,0.9999999963125484,BVOALS1CSNA8N94Q
HANDBALL,6.040606899536069e-05,BVOALS1CSNA8N94Q
BASKETBALL,6.279302918842444e-09,BVOALS1CSNA8N94Q
HIKING,5.698249110312082e-09,BVOALS1CSNA8N94Q
SWIM,1.3430390534149637e-09,BVOALS1CSNA8N94Q
TRAINING,0.9999999621579262,BX1PZEY83447A9ED
CLIMB,0.0001943689925569336,BX1PZEY83447A9ED
SPORT STYLE,5.8709663395453355e-09,BX1PZEY83447A9ED
OUTDOOR,3.08089909819533e-09,BX1PZEY83447A9ED
SWIM,2.3415700195665643e-09,BX1PZEY83447A9ED
ORIGINALS,0.9999999963125484,BY0SCXPGCCOJOA04
HANDBALL,6.040606899536069e-05,BY0SCXPGCCOJOA04
BASKETBALL,6.279302918842444e-09,BY0SCXPGCCOJOA04
HIKING,5.698249110312082e-09,BY0SCXPGCCOJOA04
SWIM,1.3430390534149637e-09,BY0SCXPGCCOJOA04
ORIGINALS,0.9999999963125484,C1OV449KDNORZOG5
HANDBALL,6.040606899536069e-05,C1OV449KDNORZOG5
BASKETBALL,6.279302918842444e-09,C1OV449KDNORZOG5
HIKING,5.698249110312082e-09,C1OV449KDNORZOG5
SWIM,1.3430390534149637e-09,C1OV449KDNORZOG5
TENNIS,0.9999999999698583,CE6FKCIS81K3300V
BASKETBALL,2.258938928006359e-09,CE6FKCIS81K3300V
HIKING,1.8985463132305337e-09,CE6FKCIS81K3300V
SWIM,1.306798411866382e-09,CE6FKCIS81K3300V
FOOTBALL/SOCCER,7.261527834768937e-10,CE6FKCIS81K3300V
TRAINING,0.9999999621579262,CMOLDWM76CEWDEYU
CLIMB,0.0001943689925569336,CMOLDWM76CEWDEYU
SPORT STYLE,5.8709663395453355e-09,CMOLDWM76CEWDEYU
OUTDOOR,3.08089909819533e-09,CMOLDWM76CEWDEYU
SWIM,2.3415700195665643e-09,CMOLDWM76CEWDEYU
TRAINING,0.9999999621579262,CXSI8OONZ57X7IN5
CLIMB,0.0001943689925569336,CXSI8OONZ57X7IN5
SPORT STYLE,5.8709663395453355e-09,CXSI8OONZ57X7IN5
OUTDOOR,3.08089909819533e-09,CXSI8OONZ57X7IN5
SWIM,2.3415700195665643e-09,CXSI8OONZ57X7IN5
TRAINING,0.9999999621579262,CZ1QBBGHZZPE5N4G
CLIMB,0.0001943689925569336,CZ1QBBGHZZPE5N4G
SPORT STYLE,5.8709663395453355e-09,CZ1QBBGHZZPE5N4G
OUTDOOR,3.08089909819533e-09,CZ1QBBGHZZPE5N4G
SWIM,2.3415700195665643e-09,CZ1QBBGHZZPE5N4G
FOOTBALL/SOCCER,0.9999999669522595,CZKT4PJ04GYKXSDE
HANDBALL,0.00018173536718360926,CZKT4PJ04GYKXSDE
HIKING,6.433882471626821e-09,CZKT4PJ04GYKXSDE
CYCLING,2.8828173998641192e-09,CZKT4PJ04GYKXSDE
SWIM,2.8229095701321083e-09,CZKT4PJ04GYKXSDE
ORIGINALS,0.9999999963125484,D06SN0WO378VVFY3
HANDBALL,6.040606899536069e-05,D06SN0WO378VVFY3
BASKETBALL,6.279302918842444e-09,D06SN0WO378VVFY3
HIKING,5.698249110312082e-09,D06SN0WO378VVFY3
SWIM,1.3430390534149637e-09,D06SN0WO378VVFY3
RUNNING,0.9999999687644883,D0C2XACEVPVKQSEW
OLYMPIC SPORTS,0.00017663153211532035,D0C2XACEVPVKQSEW
HIKING,5.711352629832396e-09,D0C2XACEVPVKQSEW
BASKETBALL,2.373699306008664e-09,D0C2XACEVPVKQSEW
SWIM,1.0401679041198385e-09,D0C2XACEVPVKQSEW
FOOTBALL/SOCCER,0.9999999669522595,D0YXWGU5KHGTVIT3
HANDBALL,0.00018173536718360926,D0YXWGU5KHGTVIT3
HIKING,6.433882471626821e-09,D0YXWGU5KHGTVIT3
CYCLING,2.8828173998641192e-09,D0YXWGU5KHGTVIT3
SWIM,2.8229095701321083e-09,D0YXWGU5KHGTVIT3
FOOTBALL/SOCCER,0.9999999669522595,D1X9H7EYGE7TP90U
HANDBALL,0.00018173536718360926,D1X9H7EYGE7TP90U
HIKING,6.433882471626821e-09,D1X9H7EYGE7TP90U
CYCLING,2.8828173998641192e-09,D1X9H7EYGE7TP90U
SWIM,2.8229095701321083e-09,D1X9H7EYGE7TP90U
SWIM,0.999999760662496,D2AHF5J66W1XLJ79
YOGA,0.0004891073447269069,D2AHF5J66W1XLJ79
HIKING,7.512841406059776e-09,D2AHF5J66W1XLJ79
NOT SPORTS SPECIFIC,3.955567839143767e-09,D2AHF5J66W1XLJ79
BASKETBALL,2.851559774125995e-09,D2AHF5J66W1XLJ79
ORIGINALS,0.9999999963125484,D2GYS6L7IMIZBM8P
HANDBALL,6.040606899536069e-05,D2GYS6L7IMIZBM8P
BASKETBALL,6.279302918842444e-09,D2GYS6L7IMIZBM8P
HIKING,5.698249110312082e-09,D2GYS6L7IMIZBM8P
SWIM,1.3430390534149637e-09,D2GYS6L7IMIZBM8P
SWIM,0.999999760662496,D5D595LOOE5PM5VJ
YOGA,0.0004891073447269069,D5D595LOOE5PM5VJ
HIKING,7.512841406059776e-09,D5D595LOOE5PM5VJ
NOT SPORTS SPECIFIC,3.955567839143767e-09,D5D595LOOE5PM5VJ
BASKETBALL,2.851559774125995e-09,D5D595LOOE5PM5VJ
FOOTBALL/SOCCER,0.9999999669522595,D5S8CQ8X4XD2BPQ1
HANDBALL,0.00018173536718360926,D5S8CQ8X4XD2BPQ1
HIKING,6.433882471626821e-09,D5S8CQ8X4XD2BPQ1
CYCLING,2.8828173998641192e-09,D5S8CQ8X4XD2BPQ1
SWIM,2.8229095701321083e-09,D5S8CQ8X4XD2BPQ1
FOOTBALL/SOCCER,0.9999999669522595,DA7ZO6M9OCJWH909
HANDBALL,0.00018173536718360926,DA7ZO6M9OCJWH909
HIKING,6.433882471626821e-09,DA7ZO6M9OCJWH909
CYCLING,2.8828173998641192e-09,DA7ZO6M9OCJWH909
SWIM,2.8229095701321083e-09,DA7ZO6M9OCJWH909
ORIGINALS,0.9999999963125484,DD28M6Z0O2BYQMMO
HANDBALL,6.040606899536069e-05,DD28M6Z0O2BYQMMO
BASKETBALL,6.279302918842444e-09,DD28M6Z0O2BYQMMO
HIKING,5.698249110312082e-09,DD28M6Z0O2BYQMMO
SWIM,1.3430390534149637e-09,DD28M6Z0O2BYQMMO
NOT SPORTS SPECIFIC,0.9999999768196282,DEEWUOF6QI64HNDU
HANDBALL,0.000152069803464048,DEEWUOF6QI64HNDU
HIKING,7.84522259971687e-09,DEEWUOF6QI64HNDU
SWIM,3.955567839143767e-09,DEEWUOF6QI64HNDU
BASKETBALL,3.301686901615685e-09,DEEWUOF6QI64HNDU
ORIGINALS,0.9999999963125484,DF4OEZSDBXJZDGTM
HANDBALL,6.040606899536069e-05,DF4OEZSDBXJZDGTM
BASKETBALL,6.279302918842444e-09,DF4OEZSDBXJZDGTM
HIKING,5.698249110312082e-09,DF4OEZSDBXJZDGTM
SWIM,1.3430390534149637e-09,DF4OEZSDBXJZDGTM
NOT SPORTS SPECIFIC,0.9999999768196282,DFEVUSZNQCW0OZ09
HANDBALL,0.000152069803464048,DFEVUSZNQCW0OZ09
HIKING,7.84522259971687e-09,DFEVUSZNQCW0OZ09
SWIM,3.955567839143767e-09,DFEVUSZNQCW0OZ09
BASKETBALL,3.301686901615685e-09,DFEVUSZNQCW0OZ09
NOT SPORTS SPECIFIC,0.9999999768196282,DKXSN5CU1GINLWW0
HANDBALL,0.000152069803464048,DKXSN5CU1GINLWW0
HIKING,7.84522259971687e-09,DKXSN5CU1GINLWW0
SWIM,3.955567839143767e-09,DKXSN5CU1GINLWW0
BASKETBALL,3.301686901615685e-09,DKXSN5CU1GINLWW0
NOT SPORTS SPECIFIC,0.9999999768196282,DPVGJ09VI842IQ3U
HANDBALL,0.000152069803464048,DPVGJ09VI842IQ3U
HIKING,7.84522259971687e-09,DPVGJ09VI842IQ3U
SWIM,3.955567839143767e-09,DPVGJ09VI842IQ3U
BASKETBALL,3.301686901615685e-09,DPVGJ09VI842IQ3U
GOLF,0.9999999999610371,DRNU72T3Y83NYCW4
HIKING,4.201672963235735e-09,DRNU72T3Y83NYCW4
BASKETBALL,3.9564802612069706e-09,DRNU72T3Y83NYCW4
FOOTBALL/SOCCER,7.527636986271343e-10,DRNU72T3Y83NYCW4
NOT SPORTS SPECIFIC,6.185155230644498e-10,DRNU72T3Y83NYCW4
NOT SPORTS SPECIFIC,0.9999999768196282,DT1IN6EF34RZKDDK
HANDBALL,0.000152069803464048,DT1IN6EF34RZKDDK
HIKING,7.84522259971687e-09,DT1IN6EF34RZKDDK
SWIM,3.955567839143767e-09,DT1IN6EF34RZKDDK
BASKETBALL,3.301686901615685e-09,DT1IN6EF34RZKDDK
TRAINING,0.9999999621579262,DYRRXNVWEFH4HBOY
CLIMB,0.0001943689925569336,DYRRXNVWEFH4HBOY
SPORT STYLE,5.8709663395453355e-09,DYRRXNVWEFH4HBOY
OUTDOOR,3.08089909819533e-09,DYRRXNVWEFH4HBOY
SWIM,2.3415700195665643e-09,DYRRXNVWEFH4HBOY
ORIGINALS,0.9999999963125484,E9Q245HS4V3WEBCG
HANDBALL,6.040606899536069e-05,E9Q245HS4V3WEBCG
BASKETBALL,6.279302918842444e-09,E9Q245HS4V3WEBCG
HIKING,5.698249110312082e-09,E9Q245HS4V3WEBCG
SWIM,1.3430390534149637e-09,E9Q245HS4V3WEBCG
NOT SPORTS SPECIFIC,0.9999999768196282,EE8AFPZ6E0QQCGXS
HANDBALL,0.000152069803464048,EE8AFPZ6E0QQCGXS
HIKING,7.84522259971687e-09,EE8AFPZ6E0QQCGXS
SWIM,3.955567839143767e-09,EE8AFPZ6E0QQCGXS
BASKETBALL,3.301686901615685e-09,EE8AFPZ6E0QQCGXS
RUNNING,0.9999999687644883,EEUNF1BLRGEVIENW
OLYMPIC SPORTS,0.00017663153211532035,EEUNF1BLRGEVIENW
HIKING,5.711352629832396e-09,EEUNF1BLRGEVIENW
BASKETBALL,2.373699306008664e-09,EEUNF1BLRGEVIENW
SWIM,1.0401679041198385e-09,EEUNF1BLRGEVIENW
ORIGINALS,0.9999999963125484,EHQCJLLT3CEUY9DE
HANDBALL,6.040606899536069e-05,EHQCJLLT3CEUY9DE
BASKETBALL,6.279302918842444e-09,EHQCJLLT3CEUY9DE
HIKING,5.698249110312082e-09,EHQCJLLT3CEUY9DE
SWIM,1.3430390534149637e-09,EHQCJLLT3CEUY9DE
ORIGINALS,0.9999999963125484,F38GHHN0IU28DK4H
HANDBALL,6.040606899536069e-05,F38GHHN0IU28DK4H
BASKETBALL,6.279302918842444e-09,F38GHHN0IU28DK4H
HIKING,5.698249110312082e-09,F38GHHN0IU28DK4H
SWIM,1.3430390534149637e-09,F38GHHN0IU28DK4H
ORIGINALS,0.9999999963125484,F3D3AXOEK0WEWEQ2
HANDBALL,6.040606899536069e-05,F3D3AXOEK0WEWEQ2
BASKETBALL,6.279302918842444e-09,F3D3AXOEK0WEWEQ2
HIKING,5.698249110312082e-09,F3D3AXOEK0WEWEQ2
SWIM,1.3430390534149637e-09,F3D3AXOEK0WEWEQ2
RUNNING,0.9999999687644883,FGE8UQNF1AB9IW7W
OLYMPIC SPORTS,0.00017663153211532035,FGE8UQNF1AB9IW7W
HIKING,5.711352629832396e-09,FGE8UQNF1AB9IW7W
BASKETBALL,2.373699306008664e-09,FGE8UQNF1AB9IW7W
SWIM,1.0401679041198385e-09,FGE8UQNF1AB9IW7W
ORIGINALS,0.9999999963125484,FL4CYB18Y492A57H
HANDBALL,6.040606899536069e-05,FL4CYB18Y492A57H
BASKETBALL,6.279302918842444e-09,FL4CYB18Y492A57H
HIKING,5.698249110312082e-09,FL4CYB18Y492A57H
SWIM,1.3430390534149637e-09,FL4CYB18Y492A57H
ORIGINALS,0.9999999963125484,FM2EUB1UHDO4KPZQ
HANDBALL,6.040606899536069e-05,FM2EUB1UHDO4KPZQ
BASKETBALL,6.279302918842444e-09,FM2EUB1UHDO4KPZQ
HIKING,5.698249110312082e-09,FM2EUB1UHDO4KPZQ
SWIM,1.3430390534149637e-09,FM2EUB1UHDO4KPZQ
RUNNING,0.9999999687644883,FMBFG8CJLUT8OFUP
OLYMPIC SPORTS,0.00017663153211532035,FMBFG8CJLUT8OFUP
HIKING,5.711352629832396e-09,FMBFG8CJLUT8OFUP
BASKETBALL,2.373699306008664e-09,FMBFG8CJLUT8OFUP
SWIM,1.0401679041198385e-09,FMBFG8CJLUT8OFUP
RUNNING,1.9999999375289765,FMXNPU4O4V42IT5B
OLYMPIC SPORTS,0.0003532630642306407,FMXNPU4O4V42IT5B
HIKING,1.1422705259664792e-08,FMXNPU4O4V42IT5B
BASKETBALL,4.747398612017328e-09,FMXNPU4O4V42IT5B
SWIM,2.080335808239677e-09,FMXNPU4O4V42IT5B
ORIGINALS,0.9999999963125484,FOQT03A51PJA04C8
HANDBALL,6.040606899536069e-05,FOQT03A51PJA04C8
BASKETBALL,6.279302918842444e-09,FOQT03A51PJA04C8
HIKING,5.698249110312082e-09,FOQT03A51PJA04C8
SWIM,1.3430390534149637e-09,FOQT03A51PJA04C8
TRAINING,0.9999999621579262,FVSN0M8WBA5E58CR
CLIMB,0.0001943689925569336,FVSN0M8WBA5E58CR
SPORT STYLE,5.8709663395453355e-09,FVSN0M8WBA5E58CR
OUTDOOR,3.08089909819533e-09,FVSN0M8WBA5E58CR
SWIM,2.3415700195665643e-09,FVSN0M8WBA5E58CR
RUNNING,0.9999999687644883,G2UHNZS43WAB89KL
OLYMPIC SPORTS,0.00017663153211532035,G2UHNZS43WAB89KL
HIKING,5.711352629832396e-09,G2UHNZS43WAB89KL
BASKETBALL,2.373699306008664e-09,G2UHNZS43WAB89KL
SWIM,1.0401679041198385e-09,G2UHNZS43WAB89KL
TRAINING,0.9999999621579262,G3EOEUV4C52AM6UK
CLIMB,0.0001943689925569336,G3EOEUV4C52AM6UK
SPORT STYLE,5.8709663395453355e-09,G3EOEUV4C52AM6UK
OUTDOOR,3.08089909819533e-09,G3EOEUV4C52AM6UK
SWIM,2.3415700195665643e-09,G3EOEUV4C52AM6UK
ORIGINALS,0.9999999963125484,G9H5R2NLRFOFSVYU
HANDBALL,6.040606899536069e-05,G9H5R2NLRFOFSVYU
BASKETBALL,6.279302918842444e-09,G9H5R2NLRFOFSVYU
HIKING,5.698249110312082e-09,G9H5R2NLRFOFSVYU
SWIM,1.3430390534149637e-09,G9H5R2NLRFOFSVYU
ORIGINALS,0.9999999963125484,GA44PPAQYPI6PB35
HANDBALL,6.040606899536069e-05,GA44PPAQYPI6PB35
BASKETBALL,6.279302918842444e-09,GA44PPAQYPI6PB35
HIKING,5.698249110312082e-09,GA44PPAQYPI6PB35
SWIM,1.3430390534149637e-09,GA44PPAQYPI6PB35
TRAINING,0.9999999621579262,GB2SCJEWR3OQWTM8
CLIMB,0.0001943689925569336,GB2SCJEWR3OQWTM8
SPORT STYLE,5.8709663395453355e-09,GB2SCJEWR3OQWTM8
OUTDOOR,3.08089909819533e-09,GB2SCJEWR3OQWTM8
SWIM,2.3415700195665643e-09,GB2SCJEWR3OQWTM8
RUNNING,0.9999999687644883,GBZ5BN7YWA9CV4UH
OLYMPIC SPORTS,0.00017663153211532035,GBZ5BN7YWA9CV4UH
HIKING,5.711352629832396e-09,GBZ5BN7YWA9CV4UH
BASKETBALL,2.373699306008664e-09,GBZ5BN7YWA9CV4UH
SWIM,1.0401679041198385e-09,GBZ5BN7YWA9CV4UH
ORIGINALS,0.9999999963125484,GI2Q0OSH9NQA6GQH
HANDBALL,6.040606899536069e-05,GI2Q0OSH9NQA6GQH
BASKETBALL,6.279302918842444e-09,GI2Q0OSH9NQA6GQH
HIKING,5.698249110312082e-09,GI2Q0OSH9NQA6GQH
SWIM,1.3430390534149637e-09,GI2Q0OSH9NQA6GQH
RUNNING,0.9999999687644883,GIUTIAXVYJ7HR35E
OLYMPIC SPORTS,0.00017663153211532035,GIUTIAXVYJ7HR35E
HIKING,5.711352629832396e-09,GIUTIAXVYJ7HR35E
BASKETBALL,2.373699306008664e-09,GIUTIAXVYJ7HR35E
SWIM,1.0401679041198385e-09,GIUTIAXVYJ7HR35E
NOT SPORTS SPECIFIC,0.9999999768196282,GNNAY2DWUVR96M32
HANDBALL,0.000152069803464048,GNNAY2DWUVR96M32
HIKING,7.84522259971687e-09,GNNAY2DWUVR96M32
SWIM,3.955567839143767e-09,GNNAY2DWUVR96M32
BASKETBALL,3.301686901615685e-09,GNNAY2DWUVR96M32
ORIGINALS,0.9999999963125484,GWL4OBEQWX0CPGV2
HANDBALL,6.040606899536069e-05,GWL4OBEQWX0CPGV2
BASKETBALL,6.279302918842444e-09,GWL4OBEQWX0CPGV2
HIKING,5.698249110312082e-09,GWL4OBEQWX0CPGV2
SWIM,1.3430390534149637e-09,GWL4OBEQWX0CPGV2
GOLF,0.9999999999610371,H41DQHDPB3UK8XBY
HIKING,4.201672963235735e-09,H41DQHDPB3UK8XBY
BASKETBALL,3.9564802612069706e-09,H41DQHDPB3UK8XBY
FOOTBALL/SOCCER,7.527636986271343e-10,H41DQHDPB3UK8XBY
NOT SPORTS SPECIFIC,6.185155230644498e-10,H41DQHDPB3UK8XBY
FOOTBALL/SOCCER,0.9999999669522595,H47HV7TZEHQY91NZ
HANDBALL,0.00018173536718360926,H47HV7TZEHQY91NZ
HIKING,6.433882471626821e-09,H47HV7TZEHQY91NZ
CYCLING,2.8828173998641192e-09,H47HV7TZEHQY91NZ
SWIM,2.8229095701321083e-09,H47HV7TZEHQY91NZ
NOT SPORTS SPECIFIC,0.9999999768196282,H64VIS3LA4PEQ1D3
HANDBALL,0.000152069803464048,H64VIS3LA4PEQ1D3
HIKING,7.84522259971687e-09,H64VIS3LA4PEQ1D3
SWIM,3.955567839143767e-09,H64VIS3LA4PEQ1D3
BASKETBALL,3.301686901615685e-09,H64VIS3LA4PEQ1D3
RUNNING,0.9999999687644883,H9NET4SDKSUNNE80
OLYMPIC SPORTS,0.00017663153211532035,H9NET4SDKSUNNE80
HIKING,5.711352629832396e-09,H9NET4SDKSUNNE80
BASKETBALL,2.373699306008664e-09,H9NET4SDKSUNNE80
SWIM,1.0401679041198385e-09,H9NET4SDKSUNNE80
FOOTBALL/SOCCER,0.9999999669522595,H9ZDTXKN1S6QN7H1
HANDBALL,0.00018173536718360926,H9ZDTXKN1S6QN7H1
HIKING,6.433882471626821e-09,H9ZDTXKN1S6QN7H1
CYCLING,2.8828173998641192e-09,H9ZDTXKN1S6QN7H1
SWIM,2.8229095701321083e-09,H9ZDTXKN1S6QN7H1
NOT SPORTS SPECIFIC,0.9999999768196282,HE0YH626HTE0QFDE
HANDBALL,0.000152069803464048,HE0YH626HTE0QFDE
HIKING,7.84522259971687e-09,HE0YH626HTE0QFDE
SWIM,3.955567839143767e-09,HE0YH626HTE0QFDE
BASKETBALL,3.301686901615685e-09,HE0YH626HTE0QFDE
ORIGINALS,0.9999999963125484,HLQL591PZE732D49
HANDBALL,6.040606899536069e-05,HLQL591PZE732D49
BASKETBALL,6.279302918842444e-09,HLQL591PZE732D49
HIKING,5.698249110312082e-09,HLQL591PZE732D49
SWIM,1.3430390534149637e-09,HLQL591PZE732D49
NOT SPORTS SPECIFIC,0.9999999768196282,HOMHNXUQJG9FFYR3
HANDBALL,0.000152069803464048,HOMHNXUQJG9FFYR3
HIKING,7.84522259971687e-09,HOMHNXUQJG9FFYR3
SWIM,3.955567839143767e-09,HOMHNXUQJG9FFYR3
BASKETBALL,3.301686901615685e-09,HOMHNXUQJG9FFYR3
TRAINING,0.9999999621579262,HWCAOP1CCB2RZBQY
CLIMB,0.0001943689925569336,HWCAOP1CCB2RZBQY
SPORT STYLE,5.8709663395453355e-09,HWCAOP1CCB2RZBQY
OUTDOOR,3.08089909819533e-09,HWCAOP1CCB2RZBQY
SWIM,2.3415700195665643e-09,HWCAOP1CCB2RZBQY
RUNNING,0.9999999687644883,HYDQNVEJF7N9XPXC
OLYMPIC SPORTS,0.00017663153211532035,HYDQNVEJF7N9XPXC
HIKING,5.711352629832396e-09,HYDQNVEJF7N9XPXC
BASKETBALL,2.373699306008664e-09,HYDQNVEJF7N9XPXC
SWIM,1.0401679041198385e-09,HYDQNVEJF7N9XPXC
RUNNING,0.9999999687644883,I1P4ZCDFHGLTLICC
OLYMPIC SPORTS,0.00017663153211532035,I1P4ZCDFHGLTLICC
HIKING,5.711352629832396e-09,I1P4ZCDFHGLTLICC
BASKETBALL,2.373699306008664e-09,I1P4ZCDFHGLTLICC
SWIM,1.0401679041198385e-09,I1P4ZCDFHGLTLICC
FOOTBALL/SOCCER,0.9999999669522595,I3GM3ZDC1EWFUHAS
